#1 2 3 4 5 6 7 8 9 10
#1200 1400 1600 1800 2000 2200 2400 2600 2800 3000
2461210.0 2986910.0 3343720.0 3811540.0 4148550.0 4599600.0 5066640.0 5578120.0 6270930.0 6523210.0
2465950.0 2870130.0 3339140.0 3750800.0 4164966.0 4478470.0 5127650.0 5573330.0 6063300.0 6501640.0
2449360.0 2908740.0 3455350.0 3737320.0 4123440.0 4687250.0 5141320.0 5528270.0 6162450.0 6320900.0
2445270.0 2954030.0 3355490.0 3838580.0 4253080.0 4729910.0 5207210.0 5563500.0 6191200.0 6501440.0
2487380.0 2908940.0 3446010.0 3709460.0 4163390.0 4637500.0 5137090.0 5549160.0 6033550.0 6420120.0
